CC_TEST_00056.txt	Other	Other
RU_TEST_00012.txt	URW: Amplifying war-related fears;URW: Blaming the war on others rather than the invader;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Distrust towards Media;URW: Hidden plots by secret schemes of powerful groups;URW: Speculating war outcomes	URW: Amplifying war-related fears: By continuing the war we risk WWIII;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Russia is the Victim: The West is russophobic;URW: Russia is the Victim: Russia actions in Ukraine are only self-defence;URW: Discrediting the West, Diplomacy: The EU is divided;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Speculating war outcomes: Other
RU_TEST_00021.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests
RU_TEST_00026.txt	URW: Discrediting Ukraine;URW: Distrust towards Media;URW: Amplifying war-related fears	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Rewriting Ukraine’s history;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Distrust towards Media: Ukrainian media cannot be trusted;URW: Amplifying war-related fears: Other
CC_TEST_00043.txt	CC: Questioning the measurements and science;CC: Downplaying climate change;CC: Climate change is beneficial;CC: Controversy about green technologies;CC: Criticism of climate movement;CC: Hidden plots by secret schemes of powerful groups	CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: CO2 concentrations are too small to have an impact;CC: Climate change is beneficial: CO2 is beneficial;CC: Controversy about green technologies: Renewable energy is dangerous;CC: Controversy about green technologies: Renewable energy is costly;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
CC_TEST_00032.txt	CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Criticism of climate movement;CC: Amplifying Climate Fears;CC: Controversy about green technologies;CC: Criticism of institutions and authorities;CC: Criticism of climate policies	CC: Downplaying climate change: Climate cycles are natural;CC: Downplaying climate change: Human activities do not impact climate change;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Criticism of climate movement: Climate movement is alarmist;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Controversy about green technologies: Renewable energy is unreliable;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate policies: Climate policies are ineffective
RU_TEST_00028.txt	URW: Discrediting the West, Diplomacy;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Speculating war outcomes;URW: Negative Consequences for the West;URW: Blaming the war on others rather than the invader	URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Discrediting the West, Diplomacy: The West is overreacting;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Amplifying war-related fears: Other;URW: Speculating war outcomes: Other;URW: Negative Consequences for the West: Other;URW: Blaming the war on others rather than the invader: The West are the aggressors
EN_UA_DEV_27.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Distrust towards Media;URW: Amplifying war-related fears;URW: Speculating war outcomes;URW: Negative Consequences for the West	URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Distrust towards Media: Western media is an instrument of propaganda;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed;URW: Amplifying war-related fears: NATO should/will directly intervene;URW: Speculating war outcomes: Ukrainian army is collapsing;URW: Negative Consequences for the West: Other
CC_TEST_00094.txt	CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Amplifying Climate Fears;CC: Hidden plots by secret schemes of powerful groups	CC: Downplaying climate change: Climate cycles are natural;CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of climate movement: Climate movement is corrupt;CC: Criticism of climate movement: Ad hominem attacks on key activists;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
RU_TEST_00071.txt	URW: Amplifying war-related fears	URW: Amplifying war-related fears: Other
RU_TEST_00002.txt	URW: Discrediting Ukraine;URW: Discrediting the West, Diplomacy;URW: Praise of Russia;URW: Speculating war outcomes;URW: Negative Consequences for the West	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Praise of Russia: Praise of Russian President Vladimir Putin;URW: Speculating war outcomes: Other;URW: Negative Consequences for the West: Other
RU_TEST_00029.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Praise of Russia;URW: Speculating war outcomes	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Praise of Russia: Praise of Russian military might;URW: Praise of Russia: Russian invasion has strong national support;URW: Speculating war outcomes: Other
CC_TEST_00006.txt	CC: Downplaying climate change;CC: Amplifying Climate Fears	CC: Downplaying climate change: Other;CC: Amplifying Climate Fears: Amplifying existing fears of global warming
RU_TEST_00030.txt	URW: Negative Consequences for the West;URW: Speculating war outcomes;URW: Amplifying war-related fears	URW: Negative Consequences for the West: Sanctions imposed by Western countries will backfire;URW: Speculating war outcomes: Other;URW: Amplifying war-related fears: Other
RU_TEST_00073.txt	URW: Speculating war outcomes;URW: Discrediting the West, Diplomacy;URW: Amplifying war-related fears	URW: Speculating war outcomes: Other;URW: Discrediting the West, Diplomacy: The West is weak;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Amplifying war-related fears: There is a real possibility that nuclear weapons will be employed
EN_UA_300042.txt	URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Speculating war outcomes;URW: Praise of Russia	URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Discrediting the West, Diplomacy: The West is weak;URW: Speculating war outcomes: Other;URW: Praise of Russia: Praise of Russian military might;URW: Praise of Russia: Praise of Russian President Vladimir Putin;URW: Praise of Russia: Russia has international support from a number of countries and people
CC_TEST_00059.txt	CC: Criticism of institutions and authorities;CC: Criticism of climate movement;CC: Questioning the measurements and science;CC: Amplifying Climate Fears;CC: Hidden plots by secret schemes of powerful groups	CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Criticism of climate movement: Climate movement is alarmist;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Amplifying Climate Fears: Amplifying existing fears of global warming;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives
RU_TEST_00042.txt	URW: Blaming the war on others rather than the invader;URW: Russia is the Victim;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West	URW: Blaming the war on others rather than the invader: Other;URW: Russia is the Victim: The West is russophobic;URW: Discrediting the West, Diplomacy: Diplomacy does/will not work;URW: Discrediting the West, Diplomacy: West is tired of Ukraine;URW: Negative Consequences for the West: Other
RU_TEST_00085.txt	URW: Discrediting Ukraine;URW: Blaming the war on others rather than the invader;URW: Discrediting the West, Diplomacy;URW: Negative Consequences for the West;URW: Hidden plots by secret schemes of powerful groups	URW: Discrediting Ukraine: Discrediting Ukrainian government and officials and policies;URW: Discrediting Ukraine: Ukraine is a puppet of the West;URW: Discrediting Ukraine: Ukraine is associated with nazism;URW: Discrediting Ukraine: Ukraine is a hub for criminal activities;URW: Discrediting Ukraine: Discrediting Ukrainian military;URW: Discrediting Ukraine: Situation in Ukraine is hopeless;URW: Discrediting Ukraine: Discrediting Ukrainian nation and society;URW: Blaming the war on others rather than the invader: Ukraine is the aggressor;URW: Blaming the war on others rather than the invader: The West are the aggressors;URW: Discrediting the West, Diplomacy: The West does not care about Ukraine, only about its interests;URW: Negative Consequences for the West: The conflict will increase the Ukrainian refugee flows to Europe;URW: Hidden plots by secret schemes of powerful groups: Other
CC_TEST_00091.txt	CC: Downplaying climate change;CC: Questioning the measurements and science;CC: Hidden plots by secret schemes of powerful groups;CC: Criticism of climate movement;CC: Criticism of institutions and authorities;CC: Green policies are geopolitical instruments	CC: Questioning the measurements and science: Methodologies/metrics used are unreliable/faulty;CC: Questioning the measurements and science: Greenhouse effect/carbon dioxide do not drive climate change;CC: Questioning the measurements and science: Data shows no temperature increase;CC: Questioning the measurements and science: Scientific community is unreliable;CC: Hidden plots by secret schemes of powerful groups: Blaming global elites;CC: Hidden plots by secret schemes of powerful groups: Climate agenda has hidden motives;CC: Criticism of climate movement: Climate movement is alarmist;CC: Criticism of institutions and authorities: Criticism of international entities;CC: Criticism of institutions and authorities: Criticism of political organizations and figures;CC: Green policies are geopolitical instruments: Climate-related international relations are abusive/exploitative
